"","search","maxDepth","duration","odbaMean","bottomPcnt","bathy","diveRatio","shoreDist","slope","terrainRugg","rugosity"
"620","0",-31.46007494,680.3096,0.137039006,0.928865858,-49.3913002,0.636955796,0.038799089,-0.931587,0.0401352,-0.332102
"621","0",-27.02572948,641.9315175,0.137939519,0.918778083,-50.9804001,0.530119996,0.041559714,-0.437018,0.387524,0.334389
"622","0",-21.59936976,685.1168755,0.062924388,0.953075664,-53.3151016,0.405126674,0.044312327,-0.983287,0.0215334,-0.179059
"623","0",-25.73442946,433.2957622,0.159077337,0.88429179,-55.5928993,0.462908569,0.046693097,-0.611809,0.0543287,-0.785371
"624","0",-33.24262101,491.4838257,0.149883586,0.871418674,-56.9910011,0.583295965,0.048681657,-0.950858,0.216285,0.213218
"625","0",-42.47057847,651.9667051,0.129928857,0.873851731,-58.1946983,0.729801506,0.051048322,-0.0458123,0.116943,-0.992329
"626","0",-49.04647362,651.9867354,0.129403139,0.841505376,-60.7507019,0.807340032,0.053880435,-0.162092,0.270519,-0.980391
"627","0",-52.77164294,649.9636736,0.134900934,0.819439736,-60.5668983,0.87129512,0.056932781,-0.58728,0.411246,-0.496056
"628","0",-55.77696751,775.3534421,0.116213241,0.856389987,-62.2050018,0.896663707,0.06228632,-0.196428,0.470573,-0.948106
"629","0",-56.26670095,715.1623472,0.162066621,0.86760587,-64.2701035,0.875472387,0.070249337,0.0062598,0.626638,-0.971899
"630","0",-56.63245628,448.3585587,0.177955474,0.69125268,-64.6904984,0.875437007,0.077447479,0.488168,0.362017,0.773667
"631","0",-57.00683697,262.7977256,0.238653076,0.549618902,-64.8114014,0.879580378,0.083378521,0.817187,0.423443,-0.558682
"632","0",-57.41853588,605.716709,0.13568656,0.79484127,-65.0066986,0.883271065,0.091314099,0.965158,0.105924,0.163547
"633","0",-56.98942145,536.6321545,0.172912254,0.777537233,-65.3510971,0.872049958,0.097637892,-0.117642,0.272833,0.953882
"634","0",-59.88779051,494.4883729,0.157296795,0.719447482,-69.2757034,0.86448477,0.103229607,-0.953534,0.126178,0.191984
"635","0",-62.16361612,503.5220447,0.148446015,0.721139311,-68.3615036,0.909336583,0.108853026,0.796446,0.0326589,0.599885
"636","0",-60.86259695,605.8368909,0.120425711,0.677147391,-68.7249985,0.885596192,0.114963187,-0.70334,0.135751,-0.628587
"637","0",-2.392610588,196.5975363,0.080796381,0.323586347,-68.9888992,0.034681095,0.119969033,0.730887,0.202043,-0.296817
"638","0",-58.15803981,560.6885621,0.146962998,0.738318091,-65.5877991,0.886720405,0.126160888,-0.916454,0.271174,-0.228353
"639","0",-59.24241049,545.6658263,0.143022441,0.639674033,-66.1219025,0.89595744,0.133086157,-0.454842,0.622251,-0.571569
"640","0",-59.65242216,420.2560275,0.19878394,0.708879462,-68.4164963,0.871901155,0.13930774,-0.282286,0.0597292,0.945464
"641","0",-56.65046092,374.1262133,0.208737166,0.595192205,-63.9314995,0.886111875,0.143991504,-0.528073,0.154302,0.786092
"642","0",-56.14215116,378.1523065,0.177822912,0.655172414,-63.5956001,0.882799299,0.1482076,0.385819,0.500073,0.0499718
"643","0",-55.87207629,401.2272288,0.156049257,0.68998053,-64.1965027,0.870328973,0.152435264,-0.919935,0.167857,-0.0583283
"644","0",-56.90882091,371.1216662,0.191050881,0.672981434,-64.4610977,0.882839774,0.156556137,0.635583,0.0400709,-0.749626
"645","0",-2.302234903,106.3209091,0.116257779,0.641484552,-64.8103027,0.035522669,0.160158684,0.995703,0.0968708,-0.0211573
"646","0",-56.90314504,340.0346181,0.15996846,0.510308671,-64.5634003,0.881352977,0.16424079,-0.0418578,0.265422,-0.82108
"647","1",-56.7559726,337.030071,0.231363697,0.731189825,-64.2962036,0.882726653,0.168452004,0.837378,0.286078,-0.164923
"648","1",-56.99646948,352.0528068,0.205895846,0.773896222,-64.8500977,0.878895661,0.171574778,0.846405,0.0407013,-0.488834
"649","0",-61.93685854,362.4084794,0.224613776,0.72790582,-66.3011017,0.934175405,0.17262347,0.805628,0.0111669,-0.588178
"650","0",-66.43046641,383.1598851,0.214098923,0.586387161,-69.7417984,0.952520123,0.173498205,0.993905,0.0255656,0.0142621
"651","1",-60.84338144,349.0482596,0.20292729,0.708883278,-72.1159973,0.843687721,0.174279157,0.995833,0.0100089,0.0004706
"652","0",-60.6152372,366.1140875,0.201436111,0.619159645,-78.218399,0.77494858,0.174724368,0.981436,0.0006196,-0.190047
"653","0",-70.91436862,433.3157925,0.182411491,0.564785282,-91.1973038,0.77759282,0.17527064,0.943622,0.0117478,-0.303794
"654","0",-2.869720345,36.09462664,0.095384466,0.416759156,-110.7419968,0.025913569,0.175154726,0.87924,0.0127141,-0.470926
"655","1",-100.5825944,477.4425753,0.146122241,0.455865078,-117.5,0.85602208,0.174346144,-0.340005,0.284955,-0.856291
"656","0",-92.19388089,525.4352087,0.14322013,0.440949985,-115.038002,0.801421089,0.173880324,0.403098,0.135915,-0.891076
"657","0",-69.41320336,404.49217,0.185463425,0.567841933,-85.0037994,0.816589421,0.173385292,0.975519,0.002089,-0.218617
"658","0",-2.119835319,96.28572157,0.112387151,0.749947993,-84.9709015,0.02494778,0.171583406,0.514963,0.165224,-0.814792
"659","0",-77.90361311,388.1674638,0.186567406,0.565921874,-76.7713013,1,0.169542163,-0.673472,0.063076,-0.731667
"660","0",-80.52542079,444.3524958,0.197111591,0.582401731,-75.9241028,1,0.167401833,0.0161299,0.0700039,-0.999251
"661","0",-4.38959841,192.5914735,0.133390922,0.421840874,-76.7390976,0.05720159,0.163130061,-0.70994,0.155202,0.704178
"662","0",-10.63417323,343.0391653,0.131776013,0.473724162,-78.2670975,0.13587029,0.16005826,-0.445034,0.380752,-0.745422
"663","0",-69.75301803,407.2162928,0.151711383,0.278357108,-78.9069977,0.883990268,0.153783018,0.898055,0.119887,0.35419
"664","0",-78.05855993,478.4641213,0.16670331,0.533302633,-73.9606018,1,0.149431724,-0.870746,0.150893,-0.489386
"665","0",-71.6566436,470.4319652,0.222128852,0.507451248,-76.1576996,0.940898215,0.143662105,0.323086,0.0090654,-0.945773
"666","0",-56.44365697,437.3218554,0.154944797,0.660559703,-63.2891006,0.891838507,0.138194877,-0.157782,0.590445,0.318633
"667","0",-58.81775866,443.3309498,0.151126197,0.586002801,-66.4645004,0.884949985,0.133859487,-0.826338,0.168098,-0.558488
"668","0",-4.660536492,254.7655695,0.141137546,0.637864612,-68.6451035,0.067893211,0.130249669,-0.421016,0.215133,0.896449
"669","0",-59.60540442,336.0085249,0.191493195,0.573174367,-65.6947021,0.907309151,0.126734203,0.0725155,0.196406,-0.953529
"670","0",-60.25899913,335.0070092,0.209654755,0.610762332,-66.5798035,0.905064238,0.12372285,0.921901,0.0375622,0.370234
"671","0",-59.00273486,379.1337919,0.187948939,0.706360947,-65.9027023,0.89530069,0.120181889,-0.267568,0.284537,-0.944881
"672","0",-58.66347296,462.2996575,0.172541001,0.702946274,-67.7200012,0.86626509,0.116208752,-0.31955,0.239939,0.94528
"673","0",-59.92813387,380.155338,0.166565427,0.583118183,-67.0084991,0.894336311,0.11217528,-0.813501,0.244155,0.391192
"674","0",-59.6124785,445.3540115,0.174492192,0.677925699,-66.9464035,0.890450799,0.108179868,0.946566,0.393862,-0.0748397
"675","0",-58.29966335,455.3891991,0.162847142,0.737893116,-65.1493988,0.89486111,0.101495602,-0.0564306,0.0316978,-0.973915
"676","0",-56.26590042,477.4425753,0.166902314,0.773116295,-63.4499016,0.886776796,0.096676947,-0.206561,0.306893,-0.960337
"677","1",-57.52576135,386.1644323,0.233724071,0.735048498,-65.0625,0.884161558,0.091376787,-0.201597,0.766526,-0.505249
"678","0",-57.19574828,436.3203397,0.16361649,0.73561952,-64.3946991,0.888205847,0.086376876,0.252603,0.246819,-0.901933
"679","0",-56.80691606,419.2745421,0.163831163,0.693770304,-64.3991013,0.88210728,0.081157267,-0.748265,0.518295,0.36383
"680","0",-56.9360743,476.4410595,0.158573007,0.753678634,-64.7870026,0.878819393,0.077046294,0.618803,0.636341,0.24455
"681","0",-56.76124018,518.5648108,0.152731217,0.796940786,-63.4468994,0.894625911,0.07380629,0.572926,0.370689,-0.728262
"682","0",-56.39930552,246.7534437,0.285714345,0.532510756,-64.1035995,0.879814955,0.071184889,0.0589545,0.69292,0.475577
"683","0",-55.42705382,396.1996199,0.163648262,0.693680485,-63.1306,0.87797445,0.065494021,0.262602,0.36703,-0.95572
"684","0",-53.64715164,375.1277291,0.198651592,0.689876121,-60.5698013,0.885707902,0.06019854,-0.400998,0.032222,-0.898011
"685","0",-51.80991867,473.4365124,0.154691989,0.781773566,-60.0694008,0.862501007,0.054775318,0.259487,0.0046643,-0.965612
"686","0",-49.95510455,466.4259023,0.145830427,0.726831573,-56.896801,0.877994961,0.048579914,-0.502464,0.18553,-0.731762
"687","0",-44.42887432,454.367653,0.156972247,0.737303826,-52.6020012,0.844623271,0.042997173,-0.740963,0.0155024,-0.668013
"688","0",-41.00512074,469.4304495,0.146885293,0.784178187,-49.5043983,0.828312678,0.037201454,-0.722389,0.0185989,-0.690443
"689","0",-34.35122196,455.3691687,0.155222279,0.810592065,-44.4925003,0.772067691,0.031317192,-0.85712,0.0125656,-0.512889
"690","0",-27.10634153,435.318824,0.158645975,0.862973358,-38.5396004,0.703337379,0.026092442,-0.124633,0.0820969,-0.937255
"691","0",-22.96614842,325.9733374,0.160195558,0.476957109,-31.5809994,0.727214112,0.021174521,-0.706243,0.0162296,-0.703157
"692","0",-23.1924887,259.7931784,0.170689112,0.332767926,-30.4708004,0.761138152,0.017280003,-0.151194,0.524887,0.538939
"693","0",-20.53236533,281.866585,0.148790893,0.416358727,-26.5048008,0.774665899,0.013599307,0.247434,0.140786,0.962377
"694","0",-10.92859099,244.7504123,0.151184245,0.159833047,-26.5412006,0.411759481,0.010539778,-0.959909,0.0043026,-0.280169
"695","0",-5.743090096,199.6020835,0.151660421,0.512594079,-19.3397007,0.296958582,0.0073599,-0.964275,0.0953788,-0.245499
"696","0",-2.910883237,182.5562859,0.141212145,0.412113232,-13.0904999,0.222366087,0.004764226,-0.695481,0.0106101,0.713261
"697","0",-2.517511787,62.19412637,0.115788021,0.53236715,-13.2378998,0.190174561,0.003721446,-0.501603,0.0274137,0.855687
"698","0",-2.812663343,158.4798479,0.096333782,0.335439838,-14.9245996,0.188458211,0.004840693,-0.710683,0.0771093,0.622884
"699","0",-4.642438946,48.15287594,0.152591109,0.520798669,-16.5032005,0.281305371,0.005634224,-0.907333,0.114993,0.410891
"700","0",-6.388368705,118.3591281,0.197914404,0.618547978,-16.9164009,0.377643492,0.005949611,-0.94225,0.252435,0.266387
"701","0",-10.24361441,151.4692379,0.168649232,0.635810632,-17.2479,0.593905021,0.006691822,0.512612,0.570241,-0.0581835
"702","0",-11.3548096,228.6861001,0.143967376,0.442935973,-17.5242996,0.647946558,0.006913419,-0.774206,0.381859,0.177594
"703","0",-11.05241439,252.1616286,0.123942662,0.494479307,-16.7220993,0.660946583,0.005845606,0.458796,0.271981,0.753414
"704","0",-8.809465063,332.5232502,0.100236668,0.270405397,-13.8495998,0.636080839,0.004356669,-0.969131,0.0051145,0.235756
"705","0",-2.994722924,108.3239406,0.120773564,0.768491124,-6.61589,0.452656094,0.001419599,-0.897784,0.0007755,0.440407
"706","0",-5.616617427,220.653944,0.102742757,0.396877269,-6.9953198,0.802910744,0.001575274,-0.900277,0.000891,0.435069
"707","0",-7.526699595,250.7595066,0.131314767,0.915967729,-7.54532,0.997532191,0.001777914,-0.908042,0.0012277,0.41823
"708","0",-10.3456907,382.1583694,0.077280957,0.943288432,-8.1986799,1,0.001990518,-0.899085,0.0021248,0.436032
"709","0",-10.24531456,416.1698434,0.068959793,0.959233768,-9.1601801,1,0.002047285,-0.875066,0.0032117,0.483473
"710","0",-10.3034423,431.3127611,0.108870224,0.897645474,-9.9098301,1,0.002155143,-0.806478,0.0043892,0.586324
"711","0",-9.356886541,408.2378388,0.070211229,0.948383298,-10.4069996,0.899095503,0.002277966,-0.767825,0.0047977,0.639131
"712","0",-9.361361816,388.1674638,0.07696949,0.935445585,-11.0031004,0.850793092,0.002437922,-0.684555,0.0040126,0.723656
"713","0",-9.560142109,428.3082139,0.068491498,0.948463733,-11.1878004,0.854514897,0.002709779,-0.638605,0.0034171,0.768627
"714","0",-9.160068418,383.6205824,0.097277792,0.792241019,-11.5212002,0.795061995,0.00308712,-0.672508,0.007147,0.736764
"715","0",-9.498314607,402.2087142,0.083969293,0.889591633,-11.7863998,0.80587073,0.003501069,-0.714154,0.0080524,0.694046
"716","0",-9.523595299,421.2775735,0.079015154,0.918457588,-12.2874002,0.775070002,0.003952366,-0.681795,0.0090512,0.721903
"717","0",-9.475019009,360.0849629,0.093717373,0.830060633,-12.6443996,0.74934511,0.004388483,-0.793188,0.0073367,0.596969
"718","0",-8.771347059,433.2957622,0.070883687,0.941013314,-13.5005999,0.649700541,0.004758315,-0.837189,0.0089915,0.543167
"719","0",-9.970729225,445.3540115,0.077960309,0.934649636,-13.8626003,0.719253892,0.005167912,-0.714773,0.0081886,0.693574
"720","0",-10.14191561,428.3082139,0.067902629,0.929710518,-14.2435999,0.712033171,0.005260888,-0.794039,0.00979,0.603739
"721","0",-10.02524166,427.2866679,0.071028096,0.934277142,-14.7860003,0.678022552,0.005228245,-0.589707,0.0191656,0.793524
"722","0",-9.932835022,425.2836364,0.073057125,0.865627355,-14.6057997,0.680061019,0.005262733,-0.43326,0.0164557,0.89987
"723","0",-9.958061204,452.3646216,0.067568324,0.946776479,-14.4963999,0.686933395,0.005373231,-0.656045,0.0271574,0.754199
"724","0",-9.761202096,431.3127611,0.072150161,0.953466772,-15.2504997,0.640057853,0.005530852,-0.860636,0.0152201,0.488409
"725","0",-10.10404107,459.395262,0.071952618,0.951951166,-15.9317999,0.634205873,0.005730791,-0.923775,0.0058622,0.381645
"726","0",-10.00351489,450.3615901,0.070743856,0.946539762,-15.6171999,0.640544717,0.00558651,-0.924305,0.0082535,0.380398
"727","0",-9.468354999,431.3127611,0.083713861,0.899967492,-13.9183998,0.680276119,0.005068487,-0.540839,0.0286853,0.816277
"728","0",-5.713730302,354.0758686,0.12180039,0.430163489,-13.7889004,0.414371715,0.00477965,-0.695944,0.024936,0.70244
"729","0",-4.535226495,172.5210984,0.12720521,0.226750261,-12.2467003,0.370322322,0.004652805,-0.704498,0.0202748,0.702114
"730","0",-1.506560981,6.009094336,0.217598117,0.666666667,-11.9359999,0.126219922,0.004573354,-0.637335,0.0229119,0.768596
"731","0",-3.188280091,119.3606438,0.144325148,0.484141635,-9.8559303,0.323488498,0.002971316,-0.723641,0.0051244,0.688673
"732","0",-4.096842117,85.24901831,0.171204897,0.070723684,-9.6939201,0.422619753,0.002605649,-0.789773,0.0097401,0.612219
"733","0",-9.148822881,206.0117841,0.134983176,0.574526009,-9.0613003,1,0.002244445,-0.861569,0.0092056,0.501366
"734","0",-8.793815949,292.8832579,0.118318525,0.602721926,-7.6777201,1,0.001585348,-0.839005,0.0165295,0.530006
"735","0",-6.610475844,282.8681007,0.154519918,0.546027475,-6.6128802,0.999636413,0.00097899,-0.608304,0.0091862,0.787908
"736","0",-4.675911387,279.8435232,0.152178968,0.357096843,-5.7863498,0.808093452,0.000654982,-0.705731,0.0061449,0.704267
"737","0",-5.49034349,394.1965884,0.09559577,0.257977642,-8.2888203,0.662379361,0.001854251,-0.869039,0.0135231,0.488924
"738","0",-9.416712054,517.5232345,0.095559595,0.623563107,-10.4048004,0.905035339,0.003562504,-0.691523,0.0061775,0.718092
"739","0",-8.945532626,545.1049775,0.071545391,0.949511281,-13.1187,0.681891699,0.004774923,-0.780844,0.0175733,0.624323
"740","0",-9.465213556,545.645796,0.061741498,0.965089387,-14.5157003,0.652067304,0.005304669,-0.821926,0.0249636,0.54508
"741","0",-9.877141917,538.4148525,0.069979268,0.96499256,-16.2712994,0.607028466,0.005946764,-0.926822,0.0057361,0.374974
"742","0",-9.861543681,529.6015141,0.067799849,0.951739788,-16.0818996,0.613207639,0.005837697,-0.924328,0.005339,0.380525
"743","0",-9.941965815,577.7343597,0.066082931,0.96359602,-16.1413002,0.615933394,0.005876716,-0.919864,0.0058303,0.392059
"744","0",-9.972707296,586.7680315,0.063666584,0.948726702,-16.469101,0.605540478,0.006136837,-0.919385,0.0042427,0.393094
"745","0",-10.02570676,613.9091076,0.074887569,0.931319129,-17.7289009,0.56550075,0.00679753,-0.887074,0.0131265,0.45688
"746","0",-12.09317368,539.216065,0.0888597,0.76846211,-18.6016998,0.650111216,0.007929351,-0.921303,0.0343519,0.378736
"747","0",-12.2861029,554.6794678,0.097027236,0.694424382,-19.3731995,0.634180374,0.008463909,-0.95149,0.032679,0.288933
"748","0",-9.450447965,372.1231819,0.146864129,0.159059102,-19.0039005,0.49728991,0.008218757,-0.941602,0.0342509,0.326417
"749","0",-6.177460482,434.3173083,0.091986961,0.316284647,-18.6781006,0.330732798,0.007999897,-0.931807,0.0357078,0.358865
"750","0",-9.417667738,454.367653,0.11737382,0.222932463,-18.4489002,0.510473125,0.007772619,-0.87639,0.0421668,0.450939
"751","0",-9.763463855,548.6503431,0.07397819,0.961629732,-18.2612,0.534656203,0.007519626,-0.830805,0.0451269,0.528093
"752","0",-9.790078954,596.8032191,0.070400908,0.968081893,-18.3661003,0.533051589,0.007230335,-0.828605,0.0314729,0.547444
"753","0",-9.817111037,626.9087817,0.067602505,0.951977762,-17.9277992,0.547591532,0.006926036,-0.865851,0.0252482,0.491215
"754","0",-9.408844963,621.8811728,0.063436115,0.970818437,-17.2791996,0.544518565,0.00662387,-0.904195,0.0197565,0.426836
"755","0",-10.06571669,616.8535639,0.066787469,0.934212235,-16.7003002,0.602726692,0.006327048,-0.907406,0.0082765,0.41928
"756","0",-9.56327978,591.7956405,0.063339963,0.962700965,-16.0589008,0.595512725,0.006011634,-0.86191,0.0123113,0.499786
"757","0",-8.071341491,497.49292,0.113097385,0.515038048,-15.3183002,0.526908429,0.005681223,-0.574354,0.0104548,0.809223
"758","0",-3.941398528,129.3958314,0.10220686,0.868266254,-14.3308001,0.275029901,0.00521699,-0.842038,0.0034403,0.531377
"759","0",-2.320113356,65.19867354,0.097333569,0.49984639,-13.9195004,0.166680792,0.00464122,-0.828846,0.0053717,0.558928
"760","0",-5.23770049,299.9138983,0.13480967,0.250784746,-11.3604002,0.461048942,0.002768306,-0.846554,0.0033232,0.52846
"761","0",-6.451597432,335.0270395,0.137670224,0.371218462,-13.4000998,0.481458909,0.00435127,-0.835569,0.0092173,0.54849
"762","0",-9.828778515,388.1674638,0.129009525,0.529697095,-15.3978004,0.638323544,0.005688844,-0.630251,0.0112481,0.76707
"763","0",-10.28614755,623.8842042,0.066030053,0.964619385,-17.0594006,0.602960666,0.006416443,-0.880605,0.0047991,0.46686
"764","0",-10.46005645,655.9927983,0.065429313,0.96940458,-17.1345997,0.61046401,0.006469386,-0.891424,0.0043498,0.448065
"765","0",-10.22769148,691.0859092,0.0585764,0.975334763,-17.2490997,0.592940597,0.006553543,-0.907276,0.0055105,0.420481
"766","0",-10.30610861,656.1129802,0.058953814,0.961594822,-17.3904991,0.592628685,0.006662794,-0.904487,0.0173557,0.426388
"767","0",-10.9964594,703.1241282,0.064676644,0.967695069,-17.2721996,0.636656573,0.006598904,-0.905679,0.0151291,0.42373
"768","0",-10.17292542,680.049206,0.064229122,0.954522694,-16.8628006,0.60327615,0.006340012,-0.912771,0.0038841,0.407511
"769","0",-8.578083238,458.3937462,0.120440476,0.291020319,-16.2535,0.527768372,0.005982526,-0.913476,0.0061717,0.404571
"770","0",-2.619388517,46.1498445,0.104197118,0.325954861,-15.4698,0.169322714,0.005678172,-0.819414,0.0153051,0.558851
"771","0",-2.161849252,55.163486,0.108384829,0.454611474,-15.3008003,0.141289946,0.005618801,-0.776176,0.0174055,0.620528
"772","0",-3.797083428,191.5699274,0.134589258,0.455353409,-14.7681999,0.257112136,0.005238379,-0.618697,0.0184563,0.76853
"773","0",-9.858942424,402.2087142,0.104272431,0.40936255,-13.9266005,0.70792168,0.005188699,-0.738065,0.0074237,0.666874
"774","0",-10.04074945,180.5532545,0.119354656,0.905480364,-13.5999002,0.738295819,0.004858869,-0.727525,0.0095415,0.671935
"775","0",-10.99874199,511.5542008,0.096024401,0.892125768,-11.8704996,0.926561001,0.004241603,-0.795041,0.0083291,0.59439
"776","0",-10.22879035,603.5534351,0.068946324,0.958880924,-11.0670996,0.924252127,0.0031959,-0.660523,0.0050551,0.74958
"777","0",-10.19204665,558.6855307,0.109031572,0.728882834,-9.9114599,1,0.002187921,-0.677707,0.0060133,0.731381
"778","1",-6.83264789,425.2836364,0.146483724,0.483515448,-8.7942696,0.776943192,0.001703726,-0.738046,0.0057264,0.671256
"779","0",-3.548797632,206.6327239,0.107061688,0.498061264,-7.6044698,0.466672592,0.001472619,-0.850843,0.0038302,0.524091
"780","0",-2.226436694,17.0457976,0.070702631,0.647473561,-10.2967997,0.216226086,0.003299992,-0.676927,0.0046916,0.734477
"781","0",-6.373992108,263.839302,0.142508929,0.247039174,-12.5697002,0.507091817,0.00456296,-0.672899,0.0095772,0.73097
"782","0",-5.88922004,139.4109886,0.162507172,0.064798851,-14.4959002,0.406267976,0.005207382,-0.422976,0.0173105,0.904564
"783","0",-10.51324131,556.6824992,0.085255382,0.947682786,-13.8670998,0.75814276,0.005119555,-0.70803,0.0334329,0.680125
"784","0",-11.23631099,553.6779521,0.091417993,0.755842558,-11.9989004,0.936445059,0.003983882,-0.539471,0.041561,0.826628
"785","0",-10.71391465,594.4797026,0.090839782,0.83011557,-9.5214396,1,0.003013046,-0.77271,0.0145469,0.627793
"786","0",-8.520550061,305.9229926,0.12028151,0.583578865,-8.1394701,1,0.002107567,-0.785791,0.0105324,0.618396
"787","0",-4.897154901,156.4768165,0.1234937,0.576932924,-6.9288001,0.706782535,0.001604653,-0.843633,0.0035138,0.536607
"788","0",-2.670946878,86.27056434,0.102585699,0.300673322,-6.8161201,0.391857367,0.001567979,-0.845065,0.002999,0.534322
"789","0",-4.161947684,209.6372711,0.143335965,0.363558188,-6.6833701,0.622731889,0.001462269,-0.826322,0.0026262,0.562137
"790","0",-10.32014561,485.4747314,0.090172451,0.697693609,-8.1901102,1,0.002029557,-0.788452,0.0041142,0.614738
"791","0",-10.69334722,715.1623472,0.059298868,0.971963926,-10.1560001,1,0.002789239,-0.680799,0.0496679,0.706838
"792","0",-11.19434719,802.4344273,0.060324673,0.973740046,-11.4654999,0.976350555,0.004019981,-0.802991,0.0336569,0.592658
"793","0",-12.02158689,746.2493952,0.05361321,0.955658149,-16.0114002,0.750814216,0.005575481,-0.90014,0.0080333,0.43055
"794","0",-12.70807244,786.3701151,0.056605003,0.969382817,-18.3911991,0.690986617,0.007087864,-0.802672,0.01629,0.580464
"795","0",-13.24154185,817.4771934,0.054705148,0.968097618,-18.4701996,0.716913847,0.007960315,-0.928871,0.0293136,0.362029
"796","0",-14.1849486,836.5260224,0.054711103,0.967626847,-18.5870991,0.763160971,0.007093979,-0.864832,0.0181312,0.494223
"797","0",-14.99712313,858.599429,0.05749464,0.971958474,-15.04,0.997149144,0.005389639,-0.920198,0.0148599,0.389103
"798","0",-14.53466924,817.4571631,0.059335361,0.97057166,-12.2772999,1,0.004422026,-0.808791,0.0220592,0.576008
"799","0",-14.51060912,721.2916234,0.081512772,0.795973341,-9.4362803,1,0.003187233,-0.608022,0.0333184,0.791697
"800","0",-8.837859342,14.04125043,0.325656838,0.285306705,-8.4848499,1,0.002304079,-0.766429,0.0113669,0.637033
"801","0",-4.376511956,8.012125781,0.291598603,0.375,-8.4188004,0.51984983,0.002259799,-0.776102,0.0107609,0.62445
"802","0",-2.864426208,11.03670326,0.313784132,0.546279492,-6.5695701,0.436014254,0.001306187,-0.9115,0.0052933,0.403861
"803","0",-5.097269274,56.28518361,0.321530195,0.178291815,-5.7185102,0.891363152,0.00101071,-0.923543,0.0079932,0.375881
"804","0",-4.672641544,36.11465696,0.208252369,0.749861342,-4.48142,1,0.000542551,-0.927306,0.0130165,0.370397
"805","0",-1.926986489,21.0718908,0.067293638,0.904942966,-3.6997399,0.520843773,0.000430648,-0.915995,0.0134674,0.396732
"806","0",-4.487624944,236.7182562,0.111930452,0.254526993,-1.9348,1,0,-0.838963,0,0.52957
"807","0",-7.20977675,415.2684792,0.119918391,0.106598495,-11.1211996,0.648291282,0.003885447,-0.855024,0.0036298,0.517694
"808","0",-8.086493681,542.6412488,0.117012858,0.752611568,-15.7004004,0.515050156,0.004804239,-0.860861,0.241388,0.50628
"809","0",-10.55438037,580.7589372,0.101699435,0.682175623,-16.2745991,0.648518609,0.006340369,-0.721501,0.0347682,0.687149
"810","0",-11.28943182,703.3845223,0.06753241,0.973971979,-17.5990009,0.641481405,0.006706203,-0.87454,0.0069611,0.482774
"811","0",-14.13399637,729.2035976,0.072282241,0.970113995,-18.4251995,0.767101402,0.007758658,-0.653038,0.0242608,0.717156
"812","0",-14.26551813,793.4007554,0.057949758,0.974072204,-19.1229,0.745991357,0.008328956,-0.909332,0.016655,0.413954
"813","0",-14.19619749,873.6421951,0.060779401,0.978196075,-19.0046997,0.746983521,0.008266495,-0.899095,0.0188262,0.437049
"814","0",-14.13101957,870.6176176,0.05861263,0.970044864,-18.9946003,0.743949299,0.008261226,-0.898671,0.0190786,0.437939
"815","0",-14.79179032,884.6788984,0.070377211,0.973917178,-19.1282997,0.773293526,0.008332304,-0.9103,0.0167029,0.411642
"816","0",-14.51900194,867.6130705,0.060172821,0.970402863,-19.3458996,0.750495053,0.008468939,-0.92724,0.0164159,0.371606
"817","0",-14.41652986,920.7935553,0.062401108,0.974940178,-19.3243999,0.746027299,0.008488206,-0.940241,0.0212782,0.329387
"818","0",-14.27732686,935.8162912,0.059397461,0.976284247,-18.8491993,0.757450045,0.008187042,-0.932437,0.0251899,0.355675
"819","1",-14.40799962,912.7613993,0.047669611,0.973622419,-18.4001999,0.783034951,0.007863415,-0.876633,0.0283911,0.431238
"820","0",-12.97562443,105.3193934,0.175474908,0.799923925,-18.3383999,0.707565791,0.007778165,-0.834987,0.0274778,0.488285
"821","0",-14.51308965,865.610039,0.069551432,0.958301516,-24.5834999,0.590358969,0.0111097,-0.95916,0.0066753,-0.280245
"822","0",-21.73341965,573.7282968,0.132011574,0.774639528,-27.3621006,0.794289151,0.017755494,0.308457,0.632854,0.496725
"823","0",-28.38392297,639.9284861,0.13980985,0.777419557,-33.5808983,0.845240134,0.02343015,-0.686902,0.100393,0.726614
"824","0",-37.79215616,678.0461745,0.148471342,0.754423798,-38.0661011,0.992803441,0.030537019,-0.854793,0.0203767,-0.514961
"825","0",-44.67459597,663.0034084,0.162460503,0.903172205,-50.3595009,0.887113557,0.040284152,-0.899854,0.0969129,-0.326846
"826","0",-53.65608684,740.2403009,0.138065444,0.861781578,-57.7491989,0.929122617,0.051284313,-0.444446,0.3392,-0.545177
"827","0",-56.34957565,810.446553,0.129818055,0.878722721,-61.5875015,0.91495148,0.059148237,-0.0981071,0.0381389,-0.977971
"828","0",-1.677850446,130.3973471,0.103306697,0.415207373,-63.9132996,0.026251977,0.064132429,0.679141,0.482471,-0.588395
"829","0",-57.24555528,623.9042345,0.170626329,0.795781431,-64.2562027,0.890895398,0.070049081,-0.224621,0.692752,0.281967
"830","0",-5.515137956,141.4340503,0.154379166,0.326299391,-64.384201,0.085659803,0.075062347,-0.508897,0.531782,0.196732
"831","0",-57.41983177,472.4349967,0.219865213,0.768591537,-64.5501022,0.889538975,0.077867793,-0.600514,0.408259,-0.401841
"832","0",-58.03362758,597.8047348,0.156863042,0.820472441,-64.785202,0.895785238,0.082695272,0.294907,0.325137,-0.938615
